-52.0,-72.0,4.0,26.85
-32.0,-54.0,56.0,23.184
-60.0,-22.0,18.0,20.579
48.0,-72.0,2.0,18.6
44.0,6.0,30.0,18.458
-46.0,-2.0,56.0,18.317
60.0,-18.0,24.0,16.594
4.0,12.0,56.0,15.063
-62.0,-22.0,42.0,14.415
-38.0,0.0,46.0,14.415
26.0,-38.0,68.0,13.121
54.0,-32.0,26.0,12.935
-14.0,-82.0,40.0,11.315
28.0,-78.0,26.0,10.855
-50.0,-28.0,52.0,10.489
-43.0,4.0,33.0,10.207
-8.0,-78.0,-44.0,9.867
-66.0,-42.0,18.0,9.477
14.0,6.0,64.0,9.288
-28.0,-48.0,68.0,9.105
-62.0,4.0,6.0,8.866
58.0,30.0,6.0,8.302
-28.0,-90.0,30.0,7.933
10.0,-4.0,76.0,7.78
54.0,-10.0,-18.0,7.73
42.0,0.0,4.0,7.534
-51.0,35.0,14.0,7.438
10.0,-42.0,56.0,6.847
-46.0,-10.0,6.0,6.511
10.0,4.0,44.0,6.079
34.0,-84.0,-6.0,5.967
-56.0,10.0,-10.0,5.821
-42.0,-66.0,-18.0,4.756
-45.0,36.0,17.0,4.53
45.0,32.0,19.0,4.136
45.0,-56.0,-18.0,4.012
8.0,-80.0,-46.0,13.407
18.0,-4.0,16.0,5.609
6.0,-14.0,6.0,5.34
