-36.4,-3.1,20.7,30.51
36.4,-5.1,0.9,28.78
-20.2,-74.5,29.0,-21.57
30.3,-77.5,25.9,-20.61
55.5,-24.5,25.9,26.74
11.1,-57.1,50.8,-17.5
-3.0,-63.2,57.1,-20.18
-8.1,57.1,29.0,-15.54
-28.3,-47.9,-4.3,-13.85
-8.1,-3.1,42.5,17.73
6.1,6.1,34.2,18.36
-36.4,-16.3,54.0,-12.48
39.4,-71.4,4.0,-12.92
30.3,-36.7,-4.3,-13.34
-6.1,25.5,-12.6,-12.88
-17.2,-68.3,-34.4,14.25
-53.5,-63.2,9.2,14.47
11.1,-68.3,-39.6,16.03
25.2,22.4,45.6,-12.63
6.1,-30.6,73.7,-18.25
61.6,-21.4,4.0,-14.97
25.2,-21.4,65.4,-15.75
11.1,31.6,-12.6,-12.41
6.1,54.1,9.2,-12.86
-53.5,3.1,-15.7,-13.52
-22.2,-68.3,4.0,-11.45
-11.1,-36.7,12.4,-12.22
50.5,-54.1,29.0,-11.33
39.4,0.0,50.8,11.88
-25.2,28.6,54.0,-12.64
17.2,-19.4,73.7,-13.95
-17.2,-44.9,73.7,12.27
41.4,42.8,7.2,12.34
-31.3,-60.2,-39.6,13.77
3.0,-54.1,-36.5,-11.22
44.4,-65.3,-29.2,-10.85
44.4,-57.1,7.2,10.72
25.2,-54.1,59.2,-14.91
58.6,-5.1,-9.5,-11.66
-59.6,-24.5,4.0,-11.0
14.1,-89.8,-7.4,-10.4
61.6,-11.2,-9.5,-10.39
6.1,-16.3,12.4,11.49
44.4,8.2,-7.4,11.23
-34.3,-71.4,4.0,-10.7
17.2,49.0,42.5,-12.31
8.1,3.1,70.6,10.72
0.0,14.3,4.0,-12.13
61.6,-19.4,23.8,14.42
6.1,25.5,25.9,10.15
-17.2,-71.4,50.8,-10.86
-22.2,-57.1,54.0,-10.01
-50.5,-19.4,25.9,66.37
58.6,-19.4,29.0,28.07
-17.2,-63.2,-39.6,24.14
11.1,-5.1,67.5,17.59
14.1,-47.9,-9.5,16.94
-48.5,-65.3,12.4,15.56
52.5,-60.2,9.2,17.26
-39.4,-68.3,40.4,-14.47
-14.1,-44.9,37.3,-12.9
11.1,-21.4,45.6,12.54
14.1,-47.9,62.3,13.11
44.4,-60.2,42.5,-14.94
-17.2,-51.0,-15.7,11.93
-14.1,45.9,40.4,-11.76
-42.4,-44.9,-9.5,11.39
-34.3,-60.2,-1.2,10.1
-20.2,22.4,59.2,-11.11
19.2,-16.3,65.4,14.61
6.1,36.7,29.0,-10.89
-39.4,-21.4,-20.9,11.49
41.4,-63.2,20.7,9.9
28.3,-36.7,65.4,10.55
-22.2,-60.2,-12.6,9.99
-14.1,-21.4,73.7,13.06
41.4,-41.8,-9.5,10.22
44.4,-24.5,59.2,11.69
-42.4,-27.5,59.2,11.42
