-33.0,-33.0,-18.0,6.966
51.0,-9.0,-15.0,4.974
0.0,-60.0,-21.0,5.168
-21.0,-42.0,-12.0,6.758
-45.0,15.0,27.0,5.871
-45.0,-57.0,27.0,5.214
21.0,-54.0,-39.0,5.58
54.0,-12.0,-18.0,7.261
39.0,15.0,-15.0,6.022
27.0,-99.0,-3.0,5.952
51.0,-3.0,54.0,9.737
-33.0,-33.0,-18.0,6.966
51.0,-9.0,-15.0,4.974
42.0,45.0,15.0,-5.573
-9.0,-60.0,45.0,-8.082
0.0,-60.0,-21.0,5.168
-21.0,-42.0,-12.0,6.758
-45.0,15.0,27.0,5.871
-45.0,-57.0,27.0,5.214
21.0,-54.0,-39.0,5.58
54.0,-12.0,-18.0,7.261
39.0,15.0,-15.0,6.022
27.0,-99.0,-3.0,5.952
-54.0,-9.0,6.0,-5.265
51.0,-3.0,54.0,9.737
