-25.2,-38.8,0.9,-15.45
33.3,-21.4,50.8,-13.0
-22.2,-77.5,42.5,-11.76
19.2,-16.3,73.7,-12.98
-28.3,-19.4,-12.6,-10.91
-56.6,-21.4,-1.2,-11.23
-39.4,-57.1,40.4,-11.06
6.1,-33.7,67.5,-11.85
33.3,-38.8,0.9,-16.07
-20.2,54.1,23.8,-10.36
-8.1,-57.1,23.8,-10.44
-14.1,31.6,54.0,-10.93
-6.1,49.0,45.6,-10.97
-25.2,-54.1,54.0,-10.66
28.3,-63.2,57.1,-11.23
8.1,-54.1,17.6,-9.83
25.2,-36.7,-9.5,-10.19
36.4,-71.4,12.4,-9.99
30.3,-74.5,37.3,-10.66
-6.1,-47.9,-7.4,-10.97
30.3,-65.3,32.1,-10.02
44.4,-11.2,54.0,-11.41
36.4,-68.3,4.0,-14.44
-28.3,-80.6,40.4,-11.9
-8.1,51.0,37.3,-12.76
41.4,-57.1,29.0,-12.81
-25.2,28.6,54.0,-11.26
-25.2,-30.6,-4.3,-12.5
52.5,-8.2,-9.5,-11.8
-6.1,57.1,9.2,-11.43
30.3,-74.5,32.1,-10.74
6.1,-33.7,65.4,-13.62
25.2,-68.3,23.8,-12.91
25.2,17.3,50.8,-11.13
28.3,-11.2,-12.6,-11.96
-31.3,20.4,42.5,-11.38
22.2,-24.5,54.0,-10.99
14.1,-24.5,73.7,-11.34
-31.3,-74.5,42.5,-16.54
41.4,-60.2,45.6,-11.78
39.4,25.5,42.5,-13.82
30.3,-30.6,-4.3,-13.15
47.5,31.6,20.7,-10.71
-31.3,17.3,59.2,-14.02
33.3,-74.5,37.3,-10.46
-42.4,-27.5,59.2,15.1
-6.1,-60.2,34.2,-9.79
17.2,22.4,50.8,-9.76
14.1,11.2,20.7,-11.89
