15.0,-39.0,9.0,4.525
-46.5,-18.4,25.9,4.296
-26.3,56.1,8.2,3.588
1.0,19.4,26.9,3.679
-3.0,-53.0,49.8,3.956
4.0,-53.0,49.8,3.991
-11.1,-19.4,8.2,3.385
-1.0,-73.4,-7.4,3.622
2.0,-49.0,-27.2,3.84
-4.0,-63.2,-31.3,3.509
-6.1,-61.2,-35.5,3.588
-24.2,-75.5,-15.7,3.374
-18.2,-56.1,-16.8,3.886
-24.2,60.2,15.5,4.072
61.6,-49.0,16.5,4.488
-3.0,33.7,9.2,5.489
-3.0,-53.0,49.8,3.956
4.0,-53.0,49.8,3.991
-10.1,-23.5,6.1,3.577
-1.0,-70.4,-5.3,3.863
-2.0,-50.0,-26.1,3.086
-3.0,-66.3,-31.3,3.453
-5.0,-66.3,-34.4,3.691
-23.2,-74.5,-14.7,4.178
24.2,-68.3,-15.7,3.251
20.2,-60.2,-13.6,3.657
