33.0,-48.0,-15.0,4.68
-12.0,-90.0,15.0,6.28
-36.0,-78.0,-27.0,-3.96
-24.0,-75.0,-6.0,4.13
-39.0,-93.0,-3.0,3.96
-15.0,-78.0,36.0,3.98
15.0,-84.0,48.0,5.36
9.0,15.0,39.0,4.18
-12.0,-45.0,63.0,5.12
-33.0,-48.0,51.0,3.68
9.0,-93.0,-24.0,-3.99
-27.0,27.0,-18.0,-5.0
15.0,33.0,18.0,-4.57
-36.0,-33.0,-27.0,3.95
27.0,36.0,-12.0,-4.24
33.0,-48.0,-15.0,4.68
-12.0,-90.0,15.0,6.28
-36.0,-78.0,-27.0,-3.96
-24.0,-75.0,-6.0,4.13
-39.0,-93.0,-3.0,3.96
-15.0,-78.0,36.0,3.98
15.0,-84.0,48.0,5.36
9.0,15.0,39.0,4.18
-12.0,-45.0,63.0,5.12
-33.0,-48.0,51.0,3.68
9.0,-93.0,-24.0,-3.99
-27.0,27.0,-18.0,-5.0
15.0,33.0,18.0,-4.57
-36.0,-33.0,-27.0,3.95
27.0,36.0,-12.0,-4.24
