-39.0,-12.0,15.0,-4.147
-40.0,0.0,20.0,-3.945
-23.0,-10.0,14.0,-3.329
-27.0,3.0,57.0,5.071
-48.0,39.0,21.0,4.776
30.0,42.0,24.0,4.28
37.0,43.0,20.0,3.916
30.0,25.0,30.0,3.623
-15.0,-3.0,3.0,8.092
-12.0,0.0,0.0,5.736
19.0,23.0,8.0,4.118
8.0,3.0,3.0,5.484
3.0,2.0,7.0,3.329
-27.0,-36.0,-6.0,6.328
-20.0,-23.0,0.0,3.93
-19.0,34.0,3.0,3.355
-24.0,-35.0,0.0,3.623
6.0,-57.0,36.0,6.074
5.0,-50.0,42.0,4.586
-4.0,-66.0,22.0,4.386
27.0,-42.0,-27.0,3.789
-28.0,-44.0,-34.0,3.93
34.0,-22.0,-20.0,3.651
-32.0,-10.0,20.0,3.637
-39.0,-12.0,15.0,-4.147
-40.0,0.0,20.0,-3.945
-23.0,-10.0,14.0,-3.329
-27.0,3.0,57.0,5.071
-48.0,39.0,21.0,4.776
30.0,42.0,24.0,4.28
37.0,43.0,20.0,3.916
30.0,25.0,30.0,3.623
-15.0,-3.0,3.0,8.092
-12.0,0.0,0.0,5.736
19.0,23.0,8.0,4.118
8.0,3.0,3.0,5.484
3.0,2.0,7.0,3.329
-27.0,-36.0,-6.0,6.328
-20.0,-23.0,0.0,3.93
-19.0,34.0,3.0,3.355
-24.0,-35.0,0.0,3.623
6.0,-57.0,36.0,6.074
5.0,-50.0,42.0,4.586
-4.0,-66.0,22.0,4.386
27.0,-42.0,-27.0,3.789
-28.0,-44.0,-34.0,3.93
34.0,-22.0,-20.0,3.651
-32.0,-10.0,20.0,3.637
-27.0,3.0,57.0,5.071
-48.0,39.0,21.0,4.776
30.0,42.0,24.0,4.28
37.0,43.0,20.0,3.916
30.0,25.0,30.0,3.623
-15.0,-3.0,3.0,8.092
-12.0,0.0,0.0,5.736
19.0,23.0,8.0,4.118
8.0,3.0,3.0,5.484
3.0,2.0,7.0,3.329
-27.0,-36.0,-6.0,6.328
-20.0,-23.0,0.0,3.93
-19.0,34.0,3.0,3.355
-24.0,-35.0,0.0,3.623
6.0,-57.0,36.0,6.074
5.0,-50.0,42.0,4.586
-4.0,-66.0,22.0,4.386
27.0,-42.0,-27.0,3.789
-28.0,-44.0,-34.0,3.93
34.0,-22.0,-20.0,3.651
-32.0,-10.0,20.0,3.637
