-56.0,-24.0,24.0,7.09
60.0,-28.0,30.0,7.19
32.0,-2.0,16.0,6.62
-48.0,12.0,16.0,4.9
54.0,10.0,32.0,6.49
-38.0,28.0,6.0,4.47
40.0,44.0,0.0,5.46
54.0,-62.0,2.0,5.23
20.0,-14.0,-8.0,8.2
-22.0,-66.0,-44.0,8.06
-16.0,-96.0,25.0,-5.77
20.0,-95.0,25.0,-5.34
-26.0,-30.0,64.0,-5.64
42.0,-26.0,56.0,-4.5
-56.0,18.0,30.0,6.83
52.0,-42.0,58.0,7.28
-42.0,8.0,26.0,6.51
46.0,16.0,2.0,8.26
-22.0,-72.0,-50.0,7.48
10.0,-60.0,22.0,-7.22
-28.0,-16.0,72.0,-6.89
-56.0,-24.0,24.0,7.09
60.0,-28.0,30.0,7.19
32.0,-2.0,16.0,6.62
-48.0,12.0,16.0,4.9
54.0,10.0,32.0,6.49
-38.0,28.0,6.0,4.47
40.0,44.0,0.0,5.46
54.0,-62.0,2.0,5.23
20.0,-14.0,-8.0,8.2
-22.0,-66.0,-44.0,8.06
14.0,-74.0,-46.0,5.06
-56.0,18.0,30.0,6.83
52.0,-42.0,58.0,7.28
-42.0,8.0,26.0,6.51
46.0,16.0,2.0,8.26
-22.0,-72.0,-50.0,7.48
-56.0,-24.0,24.0,7.09
60.0,-28.0,30.0,7.19
32.0,-2.0,16.0,6.62
-48.0,12.0,16.0,4.9
54.0,10.0,32.0,6.49
-38.0,28.0,6.0,4.47
40.0,44.0,0.0,5.46
54.0,-62.0,2.0,5.23
20.0,-14.0,-8.0,8.2
-22.0,-66.0,-44.0,8.06
14.0,-74.0,-46.0,5.06
-56.0,18.0,30.0,6.83
52.0,-42.0,58.0,7.28
-42.0,8.0,26.0,6.51
46.0,16.0,2.0,8.26
-22.0,-72.0,-50.0,7.48
