42.0,18.0,48.0,4.05
-6.0,-51.0,-33.0,5.3
39.0,36.0,36.0,3.5
-12.0,-48.0,51.0,4.49
-6.0,-48.0,-33.0,5.79
-3.0,-6.0,12.0,4.08
36.0,-72.0,36.0,3.97
36.0,21.0,57.0,3.94
42.0,24.0,48.0,4.22
-6.0,-51.0,-33.0,5.37
-9.0,-51.0,-33.0,6.01
-12.0,-51.0,51.0,4.77
36.0,12.0,39.0,3.78
-3.0,-9.0,12.0,3.85
-30.0,-60.0,-51.0,4.27
42.0,21.0,45.0,4.26
-54.0,-18.0,39.0,3.89
42.0,18.0,48.0,4.05
39.0,36.0,36.0,3.5
-12.0,-48.0,51.0,4.49
-3.0,-6.0,12.0,4.08
36.0,-72.0,36.0,3.97
36.0,21.0,57.0,3.94
42.0,24.0,48.0,4.22
-6.0,-51.0,-33.0,5.3
-6.0,-48.0,-33.0,5.79
-6.0,-51.0,-33.0,5.37
-9.0,-51.0,-33.0,6.01
-30.0,-60.0,-51.0,4.27
-12.0,-51.0,51.0,4.77
36.0,12.0,39.0,3.78
-3.0,-9.0,12.0,3.85
42.0,21.0,45.0,4.26
-54.0,-18.0,39.0,3.89
