66.0,15.0,21.0,5.54
-15.0,-90.0,-33.0,4.69
27.0,-90.0,-27.0,4.87
57.0,24.0,-6.0,4.55
-21.0,-12.0,3.0,4.23
-57.0,9.0,0.0,4.09
-30.0,-72.0,57.0,3.43
-60.0,-24.0,21.0,3.4
60.0,-60.0,0.0,3.15
-63.0,-30.0,27.0,9.26
39.0,51.0,24.0,5.71
-48.0,-30.0,12.0,5.36
-33.0,-33.0,15.0,4.85
-12.0,-54.0,-15.0,4.8
51.0,12.0,6.0,4.5
63.0,3.0,-3.0,7.04
-42.0,-57.0,57.0,5.95
-33.0,-81.0,36.0,5.8
36.0,-42.0,66.0,5.44
69.0,-12.0,12.0,5.18
-48.0,-66.0,-18.0,4.88
24.0,-66.0,51.0,4.83
33.0,-24.0,63.0,4.05
57.0,-30.0,36.0,3.34
18.0,-78.0,-21.0,3.88
