-2.0,29.6,-7.4,-4.4
5.0,11.2,-7.4,-4.65
8.1,32.6,52.9,5.01
8.1,54.1,28.0,-4.19
11.1,44.9,-10.5,-4.97
17.2,41.8,-7.4,-3.71
-8.1,32.6,-1.2,-3.17
8.1,32.6,-4.3,-5.01
-2.0,11.2,-4.3,-3.94
5.0,11.2,-7.4,-4.65
44.4,-20.4,56.0,-3.4
-47.5,-32.6,40.4,3.85
-11.1,-66.3,56.0,-3.28
20.2,-75.5,43.6,-3.26
44.4,-72.4,34.2,-3.25
-62.6,-32.6,37.3,4.14
56.6,-23.5,28.0,3.1
-8.1,-63.2,52.9,-3.69
5.0,-63.2,46.7,-3.34
-26.3,26.5,9.2,2.85
29.3,17.3,-7.4,-3.73
-26.3,20.4,18.6,4.16
35.4,26.5,18.6,2.82
53.5,8.2,-10.5,-4.92
53.5,-17.3,-7.4,-4.94
-62.6,-26.5,-4.3,-3.04
56.6,2.0,-13.6,-5.19
-29.3,-23.5,-4.3,-2.72
23.2,-11.2,-13.6,-3.37
26.3,-8.2,-13.6,-3.27
-11.1,-38.8,-4.3,-4.09
23.2,2.0,-23.0,-3.98
-8.1,-63.2,2.0,-4.21
14.1,-47.9,-4.3,-3.65
32.3,17.3,-26.1,-5.17
-5.0,-84.7,15.5,-3.64
5.0,-87.7,15.5,-2.79
-17.2,-20.4,21.7,3.09
-12.1,-42.8,22.8,3.09
-35.4,-69.4,-23.0,4.48
-11.1,-38.8,-7.4,-3.93
29.3,-44.9,-41.7,3.83
5.0,-41.8,-7.4,-3.48
5.0,-26.5,-32.4,-3.0
