38.4,3.1,8.2,7.83
-37.4,9.2,2.0,5.37
34.3,-21.4,11.3,5.1
-36.4,-3.1,2.0,4.33
5.0,-13.3,13.4,6.6
-6.1,-16.3,12.4,4.93
30.3,59.2,22.8,4.73
-26.3,55.1,25.9,6.1
52.5,41.8,8.2,5.69
-53.5,41.8,20.7,5.05
52.5,-35.7,36.3,9.7
-55.5,-35.7,41.5,8.59
52.5,-27.5,25.9,11.94
-53.5,-27.5,29.0,9.11
34.3,25.5,-3.2,4.9
5.0,14.3,43.6,8.09
-7.1,10.2,36.3,7.26
2.0,-8.2,48.8,4.9
33.3,13.3,10.3,10.39
-33.3,17.3,7.2,6.74
37.4,-2.0,-0.1,4.14
-38.4,-5.1,5.1,7.86
-21.2,0.0,11.3,5.9
3.0,-6.1,14.4,5.81
25.2,56.1,33.2,6.62
-20.2,56.1,32.1,7.57
4.0,53.0,45.6,9.69
-2.0,25.5,48.8,8.2
58.6,15.3,25.9,6.72
-53.5,12.2,14.4,8.69
55.5,-44.9,39.4,8.51
-51.5,-43.9,30.0,8.83
2.0,-23.5,-22.0,6.79
-5.0,-42.8,74.8,7.21
49.5,-27.5,26.9,9.27
-45.5,-27.5,26.9,15.45
-4.0,11.2,40.4,4.36
34.3,13.3,8.2,9.34
-32.3,-17.3,13.4,10.44
27.3,56.1,29.0,7.94
-37.4,56.1,11.3,7.03
4.0,9.2,56.0,4.03
-2.0,10.2,60.2,4.01
53.5,9.2,29.0,4.87
-40.4,25.5,45.6,4.45
46.5,-47.9,42.5,8.66
-53.5,-44.9,32.1,9.53
-10.1,-41.8,74.8,4.68
56.6,-27.5,30.0,7.78
-51.5,-27.5,25.9,7.57
