21.2,5.1,52.9,3.19
32.3,-35.7,3.0,4.63
15.2,-29.6,31.1,5.04
25.2,-35.7,24.8,3.96
25.2,3.1,19.6,3.98
30.3,-15.3,31.1,3.41
-16.2,-23.5,31.1,4.11
-18.2,-30.6,30.0,3.92
1.0,-19.4,7.2,3.88
23.2,-13.3,43.6,4.33
-32.3,29.6,2.0,4.47
-28.3,-29.6,62.3,5.36
-26.3,-60.2,40.4,5.37
-46.5,-19.4,47.7,5.36
-51.5,-22.4,6.1,4.69
-40.4,-61.2,8.2,4.39
-44.4,-53.0,5.1,3.99
-45.5,-5.1,8.2,4.81
-31.3,19.4,3.0,4.17
-27.3,-72.4,24.8,4.34
-21.2,-67.3,-5.3,3.99
21.2,5.1,52.9,3.19
32.3,-35.7,3.0,4.63
15.2,-29.6,31.1,5.04
25.2,-35.7,24.8,3.96
25.2,3.1,19.6,3.98
30.3,-15.3,31.1,3.41
-16.2,-23.5,31.1,4.11
-18.2,-30.6,30.0,3.92
1.0,-19.4,7.2,3.88
23.2,-13.3,43.6,4.33
-32.3,29.6,2.0,4.47
-28.3,-29.6,62.3,5.36
-26.3,-60.2,40.4,5.37
-46.5,-19.4,47.7,5.36
-51.5,-22.4,6.1,4.69
-40.4,-61.2,8.2,4.39
-44.4,-53.0,5.1,3.99
-45.5,-5.1,8.2,4.81
-31.3,19.4,3.0,4.17
-27.3,-72.4,24.8,4.34
-21.2,-67.3,-5.3,3.99
