-39.0,-12.0,66.0,11.327
-24.0,-63.0,57.0,9.666
-30.0,-24.0,21.0,9.47
39.0,-51.0,27.0,8.439
-51.0,0.0,-36.0,8.27
-21.0,-24.0,72.0,8.049
0.0,2.0,51.0,5.431
0.0,-99.0,0.0,6.186
33.0,9.0,15.0,4.486
-6.0,-48.0,42.0,-14.37
33.0,-15.0,-39.0,-6.292
-30.0,-45.0,-15.0,-7.601
-51.0,0.0,-33.0,-6.531
39.0,-54.0,6.0,7.203
-27.0,-63.0,57.0,7.601
-39.0,-51.0,30.0,4.668
45.0,39.0,21.0,6.292
-24.0,-24.0,75.0,6.082
0.0,-99.0,0.0,5.939
-3.0,-60.0,26.0,-12.321
-42.0,36.0,0.0,-5.719
6.0,54.0,30.0,-4.651
-39.0,-39.0,-30.0,-5.012
-24.0,-15.0,-30.0,-6.4
-57.0,-20.0,-24.0,-7.203
-39.0,33.0,-15.0,-14.903
-39.0,-12.0,66.0,11.327
-24.0,-63.0,57.0,9.666
-30.0,-24.0,21.0,9.47
39.0,-51.0,27.0,8.439
-51.0,0.0,-36.0,8.27
-21.0,-24.0,72.0,8.049
0.0,2.0,51.0,5.431
0.0,-99.0,0.0,6.186
33.0,9.0,15.0,4.486
-6.0,-48.0,42.0,-14.37
33.0,-15.0,-39.0,-6.292
-30.0,-45.0,-15.0,-7.601
-51.0,0.0,-33.0,-6.531
39.0,-54.0,6.0,7.203
-27.0,-63.0,57.0,7.601
-39.0,-51.0,30.0,4.668
45.0,39.0,21.0,6.292
-24.0,-24.0,75.0,6.082
0.0,-99.0,0.0,5.939
-3.0,-60.0,26.0,-12.321
-42.0,36.0,0.0,-5.719
6.0,54.0,30.0,-4.651
-39.0,-39.0,-30.0,-5.012
-24.0,-15.0,-30.0,-6.4
-57.0,-20.0,-24.0,-7.203
-39.0,33.0,-15.0,-14.903
