57.0,-21.0,-27.0,4.002
-33.0,-72.0,15.0,4.145
-33.0,-9.0,12.0,4.086
-57.0,0.0,39.0,3.948
27.0,-51.0,54.0,3.783
18.0,-63.0,-57.0,3.355
6.0,-60.0,42.0,3.835
54.0,3.0,27.0,3.889
66.0,-12.0,27.0,3.538
57.0,-21.0,-27.0,4.002
-33.0,-72.0,15.0,4.145
-33.0,-9.0,12.0,4.086
-57.0,0.0,39.0,3.948
27.0,-51.0,54.0,3.783
18.0,-63.0,-57.0,3.355
6.0,-60.0,42.0,3.835
54.0,3.0,27.0,3.889
66.0,-12.0,27.0,3.538
57.0,-21.0,-27.0,4.002
-33.0,-72.0,15.0,4.145
-33.0,-9.0,12.0,4.086
-57.0,0.0,39.0,3.948
27.0,-51.0,54.0,3.783
18.0,-63.0,-57.0,3.355
6.0,-60.0,42.0,3.835
54.0,3.0,27.0,3.889
66.0,-12.0,27.0,3.538
