-39.0,-27.0,60.0,5.605
12.0,-81.0,-33.0,7.789
12.0,-75.0,-33.0,12.011
42.0,-69.0,-24.0,-7.996
57.0,-9.0,30.0,-6.609
-54.0,-12.0,36.0,-5.755
57.0,-3.0,48.0,-6.343
30.0,-60.0,-3.0,-6.937
-66.0,-12.0,18.0,-7.503
57.0,-9.0,33.0,-6.937
-18.0,0.0,66.0,-8.556
-39.0,-27.0,60.0,5.605
12.0,-81.0,-33.0,7.789
12.0,-75.0,-33.0,12.011
42.0,-69.0,-24.0,-7.996
57.0,-9.0,30.0,-6.609
-54.0,-12.0,36.0,-5.755
57.0,-3.0,48.0,-6.343
30.0,-60.0,-3.0,-6.937
-66.0,-12.0,18.0,-7.503
57.0,-9.0,33.0,-6.937
-18.0,0.0,66.0,-8.556
