-15.0,-78.0,-51.0,5.75
6.0,-63.0,-54.0,5.3
42.0,-66.0,-54.0,5.09
6.0,-54.0,-39.0,5.25
18.0,-18.0,-39.0,6.46
-6.0,-15.0,-18.0,5.55
60.0,-24.0,-21.0,5.22
-66.0,-45.0,-18.0,7.72
-57.0,-57.0,21.0,6.02
15.0,-33.0,-6.0,5.52
-3.0,-51.0,30.0,4.56
-12.0,9.0,72.0,6.59
9.0,0.0,72.0,6.0
15.0,-33.0,-60.0,5.03
-27.0,-36.0,-15.0,5.7
-54.0,-57.0,0.0,6.82
45.0,-18.0,-9.0,4.96
48.0,-39.0,-9.0,6.12
45.0,-39.0,9.0,6.67
-45.0,-78.0,9.0,5.09
-39.0,30.0,24.0,5.69
-45.0,3.0,30.0,7.6
42.0,-3.0,30.0,4.93
60.0,-21.0,39.0,5.64
-48.0,-57.0,33.0,6.0
-21.0,-51.0,39.0,5.65
33.0,-72.0,42.0,5.02
