// Analysis: deactivation
// Studies: 51
// Total foci: 1077
// Foci with t-values: 1047
// Coordinate space: MNI
// All statistics converted to t-values

// Reference=16407533
// Subjects=16
-18.0	-18.0	60.0	5.619
-18.0	-18.0	60.0	5.619

// Reference=19559684
// Subjects=48
-2.0	-63.2	50.8	-16.0
5.0	-61.2	55.0	-17.5
-53.5	-54.1	42.5	-19.3
2.0	-54.1	40.4	-22.3
-6.1	57.1	30.0	-6.5
7.1	54.1	20.7	-9.6
-7.1	59.2	0.9	-10.9
2.0	56.1	-4.3	-10.3
-6.1	35.7	17.6	-14.6
5.0	34.7	12.4	-10.2
-5.0	20.4	-9.5	-14.0
12.1	23.5	-9.5	-21.1
-13.1	33.7	-15.7	-11.5
15.2	23.5	-10.5	-19.3
-4.0	17.3	-7.4	-22.7
5.0	17.3	-12.6	-22.1
-31.3	8.2	-32.4	-24.4
40.4	13.3	-29.2	-23.9
-16.2	1.0	-14.7	-5.2
20.2	2.0	-13.6	-4.8
-22.2	-8.2	-16.8	-11.8
25.2	-11.2	-13.6	-10.6
-29.3	-23.5	-13.6	-8.14
27.3	-28.6	-15.7	-7.84
-47.5	-71.4	33.2	-13.4
47.5	-67.3	33.2	-15.1
-4.0	-1.0	-6.4	-9.2
3.0	-1.0	-7.4	-13.0
-2.0	-72.4	-25.1	-9.28

// Reference=20838644
// Subjects=10
-26.0	-42.0	-32.0	p
-8.0	-66.0	18.0	p
36.0	6.0	52.0	p
-26.0	12.0	62.0	p
20.0	14.0	54.0	p
42.0	-60.0	22.0	p
10.0	8.0	8.0	p
-26.0	-56.0	-4.0	p
-26.0	-56.0	-4.0	p

// Reference=21080967
// Subjects=48
13.1	40.8	9.2	-3.526
-3.0	13.3	38.4	-4.018
8.1	26.5	31.1	-3.671
-7.1	-54.1	29.0	-3.526
-21.2	-8.2	-10.5	-4.842
-20.2	50.0	12.4	-3.172
8.1	41.8	-3.2	-4.599
-34.3	7.1	-1.2	-3.359
2.0	0.0	11.3	-3.856
-6.1	-19.4	56.0	-4.599
-42.4	-32.6	49.8	-4.507
13.1	-12.2	16.5	-2.998
7.1	28.6	26.9	-3.49
-22.2	-8.2	-8.4	-4.131
12.1	49.0	-8.4	-3.611
37.4	2.0	6.1	-3.818
-37.4	-3.1	10.3	-4.337
-21.2	-28.6	60.2	-4.897

// Reference=23840533
// Subjects=18
-12.0	-46.0	64.0	-6.62
14.0	-12.0	-24.0	-6.33
54.0	-58.0	16.0	-5.38
-4.0	-18.0	66.0	-4.64
22.0	2.0	68.0	-6.22
4.0	-54.0	46.0	-6.2
6.0	52.0	50.0	-5.94
6.0	10.0	34.0	-4.89
-22.0	12.0	70.0	-5.87
32.0	10.0	64.0	-6.68
-8.0	-64.0	58.0	-4.71
4.0	-46.0	48.0	-5.25
48.0	-20.0	4.0	-6.28
-52.0	-42.0	56.0	-4.87
10.0	-80.0	26.0	-6.39
42.0	-24.0	64.0	-5.49
-48.0	-12.0	46.0	-6.27
64.0	-6.0	34.0	-5.15
4.0	8.0	62.0	-4.64
-16.0	-80.0	16.0	-5.25
64.0	-6.0	34.0	-5.15
4.0	8.0	62.0	-4.64
-16.0	-96.0	25.0	-5.77
20.0	-95.0	25.0	-5.34
-26.0	-30.0	64.0	-5.64
42.0	-26.0	56.0	-4.5
10.0	-60.0	22.0	-7.22
-28.0	-16.0	72.0	-6.89
-12.0	-46.0	64.0	-6.62
14.0	-12.0	-24.0	-6.33
54.0	-58.0	16.0	-5.38
-4.0	-18.0	66.0	-4.64
22.0	2.0	68.0	-6.22
4.0	-54.0	46.0	-6.2
6.0	52.0	50.0	-5.94
6.0	10.0	34.0	-4.89
38.0	-16.0	64.0	-5.82
-20.0	-8.0	-30.0	-5.37
30.0	-20.0	-26.0	-5.45
-22.0	12.0	70.0	-5.87
32.0	10.0	64.0	-6.68
-8.0	-64.0	58.0	-4.71
4.0	-46.0	48.0	-5.25
48.0	-20.0	4.0	-6.28
-52.0	-42.0	56.0	-4.87
10.0	-80.0	26.0	-6.39
64.0	-6.0	34.0	-5.15
4.0	8.0	62.0	-4.64
42.0	-24.0	64.0	-5.49
-48.0	-12.0	46.0	-6.27
-16.0	-80.0	16.0	-5.25
-5.15	64.0	-6.0	-5.15
-16.0	-96.0	25.0	-5.77
20.0	-95.0	25.0	-5.34
-26.0	-30.0	64.0	-5.64
42.0	-26.0	56.0	-4.5
10.0	-60.0	22.0	-7.22
-28.0	-16.0	72.0	-6.89

// Reference=24062782
// Subjects=59
20.2	-2.0	68.5	-3.2
-11.1	63.2	24.8	-2.91
35.4	-26.5	52.9	-2.78
14.1	47.9	-7.4	-3.29
38.4	-20.4	46.7	-4.55
-38.4	-29.6	62.3	-3.2
47.5	-17.3	49.8	-3.01
-38.4	-29.6	62.3	-3.2
26.3	-38.8	62.3	-3.3
35.4	-14.3	24.8	-3.53
29.3	23.5	9.2	-3.71
-47.5	8.2	-16.8	-3.62
59.6	-8.2	2.0	-5.02
-47.5	5.1	-16.8	-3.99
59.6	-11.2	2.0	-4.84
-47.5	8.2	-19.9	-3.52
44.4	2.0	-23.0	-3.68
-32.3	-17.3	-19.9	-2.95
-2.0	-84.7	-4.3	-3.02
-47.5	5.1	-26.1	-3.07
47.5	11.2	-23.0	-3.06
-2.0	-54.1	-29.2	-3.08
2.0	-51.0	-29.2	-3.26

// Reference=24603951
// Subjects=28
-12.0	57.0	-12.0	4.33
3.0	63.0	-12.0	3.76
-12.0	57.0	-12.0	4.33
3.0	63.0	-12.0	3.76

// Reference=24734113
// Subjects=18
-62.6	1.0	22.8	6.47
-59.6	-17.3	18.6	5.39

// Reference=24821143
// Subjects=34
-1.5	4.6	46.2	-6.096
-1.5	26.0	55.5	-4.256
-62.1	26.0	21.2	-4.34
-10.6	16.8	15.0	-4.298
