// Analysis: sham_gt_rest
// Studies: 21
// Total foci: 670
// Foci with t-values: 668
// Coordinate space: MNI
// All statistics converted to t-values

// Reference=21080967
// Subjects=48
0.0	-27.0	-9.0	p
0.0	35.0	27.0	6.489
15.0	-36.0	42.0	6.046
42.0	-81.0	27.0	4.56
0.0	-27.0	-9.0	p
45.0	21.0	15.0	6.62
42.0	27.0	3.0	6.409
0.0	35.0	27.0	6.489
63.0	-24.0	42.0	6.506
-66.0	-33.0	33.0	6.377
15.0	-36.0	42.0	6.046
42.0	-81.0	27.0	4.56

// Reference=23840533
// Subjects=18
-56.0	-24.0	24.0	7.09
60.0	-28.0	30.0	7.19
32.0	-2.0	16.0	6.62
-48.0	12.0	16.0	4.9
54.0	10.0	32.0	6.49
-38.0	28.0	6.0	4.47
40.0	44.0	0.0	5.46
54.0	-62.0	2.0	5.23
20.0	-14.0	-8.0	8.2
-22.0	-66.0	-44.0	8.06
-16.0	-96.0	25.0	-5.77
20.0	-95.0	25.0	-5.34
-26.0	-30.0	64.0	-5.64
42.0	-26.0	56.0	-4.5
-56.0	18.0	30.0	6.83
52.0	-42.0	58.0	7.28
-42.0	8.0	26.0	6.51
46.0	16.0	2.0	8.26
-22.0	-72.0	-50.0	7.48
10.0	-60.0	22.0	-7.22
-28.0	-16.0	72.0	-6.89
-56.0	-24.0	24.0	7.09
60.0	-28.0	30.0	7.19
32.0	-2.0	16.0	6.62
-48.0	12.0	16.0	4.9
54.0	10.0	32.0	6.49
-38.0	28.0	6.0	4.47
40.0	44.0	0.0	5.46
54.0	-62.0	2.0	5.23
20.0	-14.0	-8.0	8.2
-22.0	-66.0	-44.0	8.06
14.0	-74.0	-46.0	5.06
-56.0	18.0	30.0	6.83
52.0	-42.0	58.0	7.28
-42.0	8.0	26.0	6.51
46.0	16.0	2.0	8.26
-22.0	-72.0	-50.0	7.48
-56.0	-24.0	24.0	7.09
60.0	-28.0	30.0	7.19
32.0	-2.0	16.0	6.62
-48.0	12.0	16.0	4.9
54.0	10.0	32.0	6.49
-38.0	28.0	6.0	4.47
40.0	44.0	0.0	5.46
54.0	-62.0	2.0	5.23
20.0	-14.0	-8.0	8.2
-22.0	-66.0	-44.0	8.06
14.0	-74.0	-46.0	5.06
-56.0	18.0	30.0	6.83
52.0	-42.0	58.0	7.28
-42.0	8.0	26.0	6.51
46.0	16.0	2.0	8.26
-22.0	-72.0	-50.0	7.48

// Reference=24062782
// Subjects=59
-53.5	14.3	28.0	-4.01
-20.2	-26.5	68.5	-2.86
-56.6	-23.5	34.2	3.31
-62.6	-26.5	28.0	3.71
56.6	-29.6	31.1	3.36
-32.3	-23.5	12.4	3.2
-50.5	8.2	-1.2	3.55
65.7	-32.6	18.6	3.18
-47.5	-35.7	2.0	-4.53
-20.2	-29.6	-13.6	3.01
32.3	-26.5	-10.5	-5.38
-8.1	-78.5	-29.2	3.38
35.4	-54.1	-51.1	4.07
-5.0	-29.6	-19.9	3.28

// Reference=24963329
// Subjects=15
-54.5	-68.3	-15.7	2.579
-60.6	-28.6	19.6	3.877
66.7	-34.7	35.2	3.382
-51.5	-56.1	-11.6	4.358

// Reference=25228908
// Subjects=9
-52.0	-72.0	4.0	26.85
-32.0	-54.0	56.0	23.184
-60.0	-22.0	18.0	20.579
48.0	-72.0	2.0	18.6
44.0	6.0	30.0	18.458
-46.0	-2.0	56.0	18.317
60.0	-18.0	24.0	16.594
4.0	12.0	56.0	15.063
-62.0	-22.0	42.0	14.415
-38.0	0.0	46.0	14.415
26.0	-38.0	68.0	13.121
54.0	-32.0	26.0	12.935
-14.0	-82.0	40.0	11.315
28.0	-78.0	26.0	10.855
-50.0	-28.0	52.0	10.489
-43.0	4.0	33.0	10.207
-8.0	-78.0	-44.0	9.867
-66.0	-42.0	18.0	9.477
14.0	6.0	64.0	9.288
-28.0	-48.0	68.0	9.105
-62.0	4.0	6.0	8.866
58.0	30.0	6.0	8.302
-28.0	-90.0	30.0	7.933
10.0	-4.0	76.0	7.78
54.0	-10.0	-18.0	7.73
42.0	0.0	4.0	7.534
-51.0	35.0	14.0	7.438
10.0	-42.0	56.0	6.847
-46.0	-10.0	6.0	6.511
10.0	4.0	44.0	6.079
34.0	-84.0	-6.0	5.967
-56.0	10.0	-10.0	5.821
-42.0	-66.0	-18.0	4.756
-45.0	36.0	17.0	4.53
45.0	32.0	19.0	4.136
45.0	-56.0	-18.0	4.012
8.0	-80.0	-46.0	13.407
18.0	-4.0	16.0	5.609
6.0	-14.0	6.0	5.34

// Reference=25525442
// Subjects=31
-1.5	4.6	36.8	8.17
-1.5	26.0	30.6	6.23
25.8	-10.7	30.6	6.84
-40.9	-53.6	27.4	4.82
22.7	4.6	24.3	4.56
22.7	-62.7	-47.4	5.36
-1.5	4.6	36.8	8.17
-1.5	26.0	30.6	6.23
25.8	-10.7	30.6	6.84
-40.9	-53.6	27.4	4.82
22.7	4.6	24.3	4.56
22.7	-62.7	-47.4	5.36

// Reference=25741269
// Subjects=45
36.4	0.0	-4.3	22.48
-34.3	-8.2	7.2	16.14
55.5	-19.4	29.0	17.84
-48.5	-19.4	23.8	15.99
-25.2	-38.8	0.9	-15.45
33.3	-21.4	50.8	-13.0
-11.1	-68.3	-39.6	14.62
-22.2	-77.5	42.5	-11.76
19.2	-16.3	73.7	-12.98
-28.3	-19.4	-12.6	-10.91
-56.6	-21.4	-1.2	-11.23
-39.4	-57.1	40.4	-11.06
6.1	-33.7	67.5	-11.85
33.3	-38.8	0.9	-16.07
-20.2	54.1	23.8	-10.36
-8.1	-57.1	23.8	-10.44
-14.1	31.6	54.0	-10.93
-6.1	49.0	45.6	-10.97
-25.2	-54.1	54.0	-10.66
28.3	-63.2	57.1	-11.23
8.1	-54.1	17.6	-9.83
3.0	3.1	34.2	10.79
25.2	-36.7	-9.5	-10.19
36.4	-71.4	12.4	-9.99
30.3	-74.5	37.3	-10.66
-6.1	-47.9	-7.4	-10.97
30.3	-65.3	32.1	-10.02
44.4	-11.2	54.0	-11.41
-50.5	-19.4	25.9	20.91
33.3	20.4	0.9	21.03
36.4	-68.3	4.0	-14.44
58.6	-21.4	42.5	17.67
-28.3	-80.6	40.4	-11.9
-14.1	-68.3	-36.5	16.18
-8.1	51.0	37.3	-12.76
41.4	-57.1	29.0	-12.81
-25.2	28.6	54.0	-11.26
-25.2	-30.6	-4.3	-12.5
-6.1	-16.3	34.2	12.3
6.1	14.3	48.8	11.15
52.5	-8.2	-9.5	-11.8
-6.1	57.1	9.2	-11.43
6.1	25.5	25.9	11.9
30.3	-74.5	32.1	-10.74
6.1	-33.7	65.4	-13.62
25.2	-68.3	23.8	-12.91
25.2	17.3	50.8	-11.13
6.1	-16.3	34.2	11.1
6.1	11.2	32.1	9.89
-3.0	0.0	42.5	10.35
28.3	-11.2	-12.6	-11.96
-31.3	20.4	42.5	-11.38
22.2	-24.5	54.0	-10.99
17.2	-68.3	-12.6	10.2
14.1	-24.5	73.7	-11.34
-25.2	8.2	-4.3	16.29
8.1	6.1	15.5	10.29
-50.5	-19.4	23.8	83.81
50.5	-16.3	17.6	28.31
6.1	6.1	48.8	29.27
-14.1	-63.2	-42.8	18.8
11.1	-65.3	-42.8	14.6
-31.3	-74.5	42.5	-16.54
41.4	-60.2	45.6	-11.78
19.2	-54.1	-15.7	14.49
-45.5	-54.1	9.2	13.05
-17.2	-57.1	-15.7	14.46
50.5	-54.1	7.2	12.99
19.2	-36.7	65.4	18.09
14.1	-24.5	45.6	12.75
39.4	25.5	42.5	-13.82
-22.2	-44.9	-20.9	12.08
30.3	-30.6	-4.3	-13.15
47.5	31.6	20.7	-10.71
-31.3	17.3	59.2	-14.02
33.3	-74.5	37.3	-10.46
-42.4	-27.5	59.2	15.1
28.3	28.6	0.9	11.21
25.2	49.0	-7.4	13.2
-56.6	-57.1	12.4	10.5
-6.1	-60.2	34.2	-9.79
17.2	22.4	50.8	-9.76
28.3	-33.7	62.3	11.33
-50.5	-19.4	23.8	79.22
58.6	-19.4	25.9	35.2
-3.0	3.1	45.6	24.16
6.1	6.1	48.8	22.23
14.1	-65.3	-42.8	17.17
-45.5	-54.1	12.4	14.47
-39.4	-47.9	-12.6	22.08
41.4	-38.8	-9.5	16.87
-25.2	-54.1	-44.8	14.16
19.2	0.0	-9.5	20.29
22.2	-38.8	62.3	11.41
11.1	-21.4	45.6	14.04
-11.1	-65.3	-42.8	15.1
-8.1	-27.5	48.8	14.41
47.5	-65.3	-4.3	11.02
