-12.0,-46.0,64.0,-6.62
14.0,-12.0,-24.0,-6.33
54.0,-58.0,16.0,-5.38
-4.0,-18.0,66.0,-4.64
22.0,2.0,68.0,-6.22
4.0,-54.0,46.0,-6.2
6.0,52.0,50.0,-5.94
6.0,10.0,34.0,-4.89
-22.0,12.0,70.0,-5.87
32.0,10.0,64.0,-6.68
-8.0,-64.0,58.0,-4.71
4.0,-46.0,48.0,-5.25
48.0,-20.0,4.0,-6.28
-52.0,-42.0,56.0,-4.87
10.0,-80.0,26.0,-6.39
42.0,-24.0,64.0,-5.49
-48.0,-12.0,46.0,-6.27
64.0,-6.0,34.0,-5.15
4.0,8.0,62.0,-4.64
-16.0,-80.0,16.0,-5.25
64.0,-6.0,34.0,-5.15
4.0,8.0,62.0,-4.64
-16.0,-96.0,25.0,-5.77
20.0,-95.0,25.0,-5.34
-26.0,-30.0,64.0,-5.64
42.0,-26.0,56.0,-4.5
10.0,-60.0,22.0,-7.22
-28.0,-16.0,72.0,-6.89
-12.0,-46.0,64.0,-6.62
14.0,-12.0,-24.0,-6.33
54.0,-58.0,16.0,-5.38
-4.0,-18.0,66.0,-4.64
22.0,2.0,68.0,-6.22
4.0,-54.0,46.0,-6.2
6.0,52.0,50.0,-5.94
6.0,10.0,34.0,-4.89
38.0,-16.0,64.0,-5.82
-20.0,-8.0,-30.0,-5.37
30.0,-20.0,-26.0,-5.45
-22.0,12.0,70.0,-5.87
32.0,10.0,64.0,-6.68
-8.0,-64.0,58.0,-4.71
4.0,-46.0,48.0,-5.25
48.0,-20.0,4.0,-6.28
-52.0,-42.0,56.0,-4.87
10.0,-80.0,26.0,-6.39
64.0,-6.0,34.0,-5.15
4.0,8.0,62.0,-4.64
42.0,-24.0,64.0,-5.49
-48.0,-12.0,46.0,-6.27
-16.0,-80.0,16.0,-5.25
-5.15,64.0,-6.0,-5.15
-16.0,-96.0,25.0,-5.77
20.0,-95.0,25.0,-5.34
-26.0,-30.0,64.0,-5.64
42.0,-26.0,56.0,-4.5
10.0,-60.0,22.0,-7.22
-28.0,-16.0,72.0,-6.89
