-21.0,36.0,-21.0,-3.9
34.0,42.0,-9.0,-3.39
37.0,33.0,39.0,-3.59
-26.0,-60.0,69.0,-3.85
-49.0,-62.0,33.0,-4.14
-55.0,-3.0,-28.0,-3.94
57.0,-12.0,-36.0,-3.47
-52.0,23.0,-18.0,-3.4
-25.0,-100.0,0.0,-3.3
33.0,-60.0,36.0,-3.71
-1.0,-81.0,33.0,-3.62
-4.0,38.0,6.0,-3.1
6.0,42.0,8.0,-5.22
15.0,21.0,3.0,-4.82
10.0,34.0,-13.0,-3.69
45.0,28.0,39.0,-4.48
-1.0,27.0,63.0,-3.47
-41.0,3.0,-30.0,-3.73
-55.0,10.0,-21.0,-3.3
57.0,-57.0,3.0,-3.67
-45.0,3.0,-18.0,-3.43
1.0,-77.0,0.0,-3.25
16.0,-57.0,5.0,-3.08
7.0,13.0,9.0,-3.48
-21.0,36.0,-21.0,-3.9
34.0,42.0,-9.0,-3.39
37.0,33.0,39.0,-3.59
-26.0,-60.0,69.0,-3.85
-49.0,-62.0,33.0,-4.14
-55.0,-3.0,-28.0,-3.94
57.0,-12.0,-36.0,-3.47
-52.0,23.0,-18.0,-3.4
-25.0,-100.0,0.0,-3.3
33.0,-60.0,36.0,-3.71
-1.0,-81.0,33.0,-3.62
-4.0,38.0,6.0,-3.1
6.0,42.0,8.0,-5.22
15.0,21.0,3.0,-4.82
10.0,34.0,-13.0,-3.69
45.0,28.0,39.0,-4.48
-1.0,27.0,63.0,-3.47
-41.0,3.0,-30.0,-3.73
-55.0,10.0,-21.0,-3.3
57.0,-57.0,3.0,-3.67
-45.0,3.0,-18.0,-3.43
1.0,-77.0,0.0,-3.25
7.0,13.0,9.0,-3.48
