13.1,40.8,9.2,-3.981
-3.0,13.3,38.4,-4.679
8.1,26.5,31.1,-4.181
-7.1,-54.1,29.0,-3.981
-21.2,-8.2,-10.5,-5.98
-20.2,50.0,12.4,-3.507
8.1,41.8,-3.2,-5.579
-7.1,-6.1,-5.3,3.329
-34.3,7.1,-1.2,-3.755
2.0,0.0,11.3,-4.443
-6.1,-19.4,56.0,-5.579
-42.4,-32.6,49.8,-5.43
13.1,-12.2,16.5,-3.285
-3.0,34.7,-0.1,3.723
-30.3,-21.4,-6.4,3.771
-38.4,-10.2,13.4,3.256
-25.2,-27.5,64.4,7.164
-54.5,-16.3,17.6,4.605
7.1,28.6,26.9,-3.932
-22.2,-8.2,-8.4,-4.848
12.1,49.0,-8.4,-4.097
-8.1,-8.2,-4.3,4.097
37.4,2.0,6.1,-4.389
-37.4,-3.1,10.3,-5.162
-21.2,-28.6,60.2,-6.073
-16.2,-75.5,32.1,-4.605
59.6,-36.7,41.5,5.182
29.3,-51.0,65.4,-4.407
-1.0,43.9,-4.3,3.285
13.1,40.8,9.2,-3.981
-3.0,13.3,38.4,-4.679
8.1,26.5,31.1,-4.181
-7.1,-54.1,29.0,-3.981
-21.2,-8.2,-10.5,-5.98
-20.2,50.0,12.4,-3.507
8.1,41.8,-3.2,-5.579
-7.1,-6.1,-5.3,3.329
-34.3,7.1,-1.2,-3.755
2.0,0.0,11.3,-4.443
-6.1,-19.4,56.0,-5.579
-42.4,-32.6,49.8,-5.43
13.1,-12.2,16.5,-3.285
7.1,28.6,26.9,-3.932
-22.2,-8.2,-8.4,-4.848
12.1,49.0,-8.4,-4.097
-8.1,-8.2,-4.3,4.097
37.4,2.0,6.1,-4.389
-37.4,-3.1,10.3,-5.162
-21.2,-28.6,60.2,-6.073
-16.2,-75.5,32.1,-4.605
59.6,-36.7,41.5,5.182
29.3,-51.0,65.4,-4.407
-1.0,43.9,-4.3,3.285
